godzina,id
9,2146483
9,2146504
11,2146544
13,2055185
13,2055168
14,2055221
10,2143741
12,2146554
12,2146601
12,2146608
12,2146630
12,2146652
13,2146773
13,2146792
13,2146760
13,2055170
14,2055193
10,2143713
14,2055200
14,2055222
13,2156549
12,2141284
10,2143707
9,2146470
9,2146488
10,2143712
10,2143745
12,2146658
10,2143727
9,2146458
9,2146460
10,2143738
10,2143747
12,2146591
12,2146605
12,2146648
13,2146688
13,2146687
13,2146697
13,2146740
13,2146708
13,2146674
14,2055211
14,2055225
15,2055259
15,2055294
10,2143715
10,2146524
12,2141287
15,2055276
10,2143710
10,2146513
10,2143722
8,2153520
15,2055287
15,2055292
15,2055300
10,2143733
15,2146844
13,2156577
14,2143758
11,2146547
12,2146552
12,2146557
12,2146588
12,2146656
8,2146211
12,2146660
12,2146662
13,2146712
13,2146682
15,2055309
15,2072588
8,2153535
13,2055164
12,2146642
12,2141289
10,2143717
12,2141297
10,2146530
12,2150029
12,2146587
12,2146559
12,2146575
12,2146581
12,2146666
12,2146592
12,2146595
12,2146602
12,2146609
12,2146633
13,2146675
13,2146754
13,2146784
15,2146888
15,2146808
15,2146836
9,2066156
10,2143744
12,2141295
12,2146551
12,2060800
8,2153549
12,2141291
8,2153522
10,2143724
8,2153525
8,2153529
12,2150030
12,2141299
14,2143752
13,2150060
13,2150113
13,2156544
13,2156556
8,2153537
13,2150126
13,2156596
10,2156598
8,2153562
8,2153567
8,2153569
8,2153523
12,2150031
11,2057936
12,2141296
6,2063406
11,2057941
12,2146578
14,2143754
14,2143759
12,2146621
12,2146629
12,2146650
12,2146654
12,2146657
12,2146669
13,2146733
13,2146743
13,2146770
13,2146778
13,2146786
13,2146707
13,2146701
13,2146720
13,2146782
13,2146761
15,2146885
14,2055223
12,2057952
12,2150032
12,2141298
19,18353
17,9359
16,2143760
12,2150028
12,2150040
12,2146580
8,2143765
8,2153524
13,2156555
8,2153536
12,2146625
12,2146636
13,2150091
13,2150096
13,2146780
13,2146713
13,2146731
15,2055253
13,2146788
15,2146813
15,2146818
13,2150071
16,2143761
13,2150116
13,2150085
13,2055167
14,2055247
12,2055148
12,2146670
12,2055149
12,2146585
8,27174
12,2146672
13,2156557
8,2143770
12,2141300
8,2143762
13,2146727
12,2146594
12,2146615
12,2146643
12,2146653
13,2146734
13,2146763
13,2146777
13,2146765
13,2146695
15,2146826
15,2146843
15,2146859
15,2146824
15,2146867
15,2146883
13,2055156
13,2055181
13,2156558
14,2055195
14,2055240
14,2055206
14,2055230
12,2146586
14,2055220
8,2143763
12,2141302
15,2055265
17,1847
12,2141311
12,2146628
12,2141330
12,2141309
12,2146635
12,2146638
12,2146604
12,2146617
13,2146703
13,2146718
13,2146755
13,2146759
13,2146772
13,2146677
13,2146757
14,2055249
12,2146637
8,2153526
13,2141860
12,2146639
14,2055251
15,2055298
12,2141307
8,2143764
15,2055282
12,2146584
12,2141305
8,2143768
14,2055229
15,2055288
14,2088981
0,7758
13,2150058
12,2146663
12,2141312
12,2141328
13,2146696
12,2141303
13,2146716
13,2146691
13,2146724
13,2146683
13,2146741
11,2057932
13,2055178
9,2066157
12,2060814
6,2063408
11,2057938
11,2057951
12,2150035
13,2156559
12,2150048
8,2143766
12,2146606
12,2141308
12,2141336
12,2146651
12,2146661
12,2141326
13,2146693
13,2146753
12,2141304
13,2146791
8,2153527
13,2150110
14,2146796
15,2146872
15,2146822
15,2146825
15,2146840
11,2068955
14,2055215
9,2039685
13,2055180
13,2156564
12,2055151
15,2146831
12,2141333
12,2055153
12,2150038
8,2143767
12,2146610
12,2146646
12,2146649
12,2146668
13,2146686
13,2146692
13,2146717
13,2146725
13,2146744
13,2146766
13,2146676
15,2146839
15,2146850
15,2146857
15,2146805
15,2146881
13,2060820
12,2146614
13,2055158
12,2146627
14,2055197
12,2141310
8,2143769
12,2141321
13,2055173
14,2055217
13,2055176
14,2055201
14,2055203
14,2055209
14,2055245
12,2150039
13,2146723
8,2153539
13,2146685
13,2146711
13,2146715
15,2146814
15,2146841
15,2146864
15,2146876
15,2146804
15,2146817
8,2153521
12,2150042
12,2141313
15,2055266
17,9493
8,2143771
12,2141335
12,2141317
12,2146624
12,2146664
13,2146721
13,2150061
13,2146729
13,2146793
13,2150099
13,2150083
13,2146746
13,2146762
13,2146769
13,2146783
14,2146795
13,2146679
14,2146798
15,2146827
15,2146853
15,2146823
15,2146865
15,2055255
15,2055299
10,2143831
12,2146634
15,2055278
12,2146645
13,2156560
12,2141314
12,2150043
8,2143789
8,2143772
12,2146665
15,2055267
10,2143884
13,2146737
10,2143822
10,2143824
13,2146738
13,2146745
13,2146781
13,2146756
13,2146681
13,2146694
13,2146726
13,2146728
15,2146807
15,2146801
14,2146799
12,2141322
8,2143786
12,2146667
13,2146702
12,2141315
12,2150044
15,2055277
13,2146700
10,2143886
13,2146710
10,2143827
13,2146705
10,2143852
8,2143796
9,2143802
10,2143876
13,2146722
10,2143856
8,2143923
16,2143909
13,2146730
11,2143902
13,2146689
8,2143773
8,2143919
8,2143933
8,2143914
6,2063410
11,2068954
11,2057948
10,2143817
8,2143775
13,2146690
7,2096042
13,2055184
12,2055152
14,2055243
14,2055227
13,2055159
14,2055196
10,2143861
12,2141320
12,2141316
10,2143885
13,2055163
13,2055175
8,2143774
13,2146706
10,2143841
10,2143846
13,2146748
10,2143870
11,2143889
13,2146678
11,2143905
14,2055202
12,2150047
10,2143819
12,2141318
13,2055177
12,2141325
8,2143781
15,2055296
13,2146698
14,2055228
13,2146709
12,2141334
12,2141337
8,2143776
13,2146719
8,2143797
10,2143847
10,2143810
13,2146680
10,2143881
13,2146704
10,2143862
15,2146802
10,2143854
15,2146800
8,2143916
8,2143939
8,2143791
14,2055207
12,2150045
15,2055274
10,2143816
14,2055213
8,2048521
13,2146787
12,2141319
13,2156562
8,2143777
13,2150070
13,2156563
12,2141329
12,2141331
13,2146699
13,2146735
13,2146739
10,2143809
10,2143821
15,2146869
8,2143798
10,2143833
10,2143874
8,2143792
15,2146875
15,2146821
15,2146855
15,2146879
23,2045668
10,2143857
8,2153528
12,2150049
11,2039144
14,2055214
10,2143806
12,2141323
14,2055242
13,2146776
15,2055301
15,2055297
15,2055303
13,2150130
15,2055302
15,2055311
15,2055314
15,2055279
15,2055263
8,2143778
8,2143780
10,2143840
10,2143829
13,2146747
13,2146751
10,2143871
10,2143879
10,2143880
11,2143891
10,2143878
11,2085339
11,2042868
11,2057950
12,2150050
12,2055154
10,2143848
12,2150052
8,2143779
8,2153530
11,2143906
13,2146749
12,2141324
10,2143818
8,2153544
12,2141327
13,2146771
10,2143855
15,2146861
12,2143908
12,2150053
12,2150055
15,2146878
15,2146880
13,2150065
15,2146806
15,2146816
15,2146820
15,2146860
13,2055187
12,2141332
10,2143807
13,2055161
13,2146752
14,2146794
12,2150054
14,2055236
8,2143785
13,2146764
14,2146797
12,2141339
8,2143794
13,2150062
15,2146886
10,2143826
10,2143838
10,2143834
8,2143930
8,2143926
15,2146828
15,2146837
15,2146852
15,2146863
15,2146868
8,2143782
13,2055165
14,2055208
13,2055188
13,2146767
13,2055169
12,2150056
8,2143783
13,2146790
12,2141338
9,2143801
13,2150067
10,2143803
15,2146829
12,2141340
8,2153531
13,2150081
10,2143823
10,2143805
10,2143864
10,2143869
15,2146833
10,2143883
10,2143873
15,2146810
15,2146858
15,2146870
8,2143784
11,2143890
13,33172
13,2055171
13,2055190
8,2143787
15,2141367
12,2141341
13,2055179
13,2146774
13,2055182
12,2149991
12,2150057
15,2141407
11,2143897
10,2143815
10,2143812
15,2141420
10,2143828
15,2141416
15,2141438
15,2141441
15,2141451
11,2143903
15,2141480
15,2141379
11,2143907
15,2141527
15,2141501
15,2141516
17,961
14,2055191
14,2055192
14,2141352
14,2055205
8,2143788
16,2143910
13,2150059
10,2143808
15,2141401
15,2141396
10,2143845
10,2143887
10,2143849
15,2141409
15,2141432
15,2141436
15,2141445
11,2143893
15,2141455
11,2143900
15,2141508
15,2141471
15,2141462
8,2143917
15,2141359
15,2141522
15,2141371
16,2141534
10,2141666
14,2055232
15,2141525
14,2055239
15,2055256
13,2141342
14,2141353
13,2146785
15,2055264
15,2055272
15,2055271
15,2141484
15,2141500
9,2141582
9,2141601
9,2141624
9,2141650
9,2141636
11,2141722
11,2141743
11,2141758
13,2141822
13,2141854
13,2141861
15,2055275
15,2055281
15,2055285
13,2141344
15,2141373
15,49456
15,2141397
8,2143790
15,2141386
13,2150066
8,2143800
8,2143793
15,2141393
15,2141414
10,2143804
15,2141405
15,2141419
15,2141430
10,2143811
15,2141433
15,2141486
15,2141440
15,2141446
15,2141463
15,2141512
15,2141533
15,2055290
13,2141343
15,2055289
10,2141663
15,2055291
13,2150068
15,2141377
15,2141372
13,2146789
15,2141363
14,2141351
22,5589
15,2141422
15,2141437
15,2141447
9,2141577
15,2141465
10,2141684
15,2141509
15,2141460
8,2141552
9,2141584
9,2141604
9,2141613
9,2141616
9,2141648
10,2141668
15,2141368
13,2141345
16,2141535
16,2141541
15,2141403
8,2143795
13,2150069
15,2141385
15,2055293
15,2055295
15,2141461
15,2141448
8,2141557
8,2141544
15,2141502
15,2141472
8,2141549
8,2141566
9,2141587
9,2141589
9,2141593
9,2141599
9,2141617
9,2141610
9,2141621
10,2141653
10,2141700
10,2141699
9,2066158
13,2141346
16,2141538
8,2141546
8,2153533
13,2150072
8,2143799
15,2141494
8,2141568
13,2055166
15,2141524
8,2141559
16,2141540
15,2141532
9,2141573
8,2141564
9,2141609
11,2141723
10,2141658
9,2141620
10,2141674
11,2141759
11,2141790
13,2141826
13,2141868
13,2141881
11,2039179
13,2055186
13,2141347
15,2141364
13,2141350
14,2055219
15,2146832
13,2055189
14,2055194
8,2153532
10,2143859
14,2055224
13,2150073
15,2146803
10,2143851
10,2143832
15,2141408
15,2141421
10,2143858
15,2141496
8,2143922
15,2141476
15,2141466
10,2143868
15,2141530
10,2143813
15,2141384
15,2141514
15,2141376
8,2143924
14,2055198
10,2143814
14,2055204
14,2055210
13,2150075
8,2153534
10,2143836
12,2039825
15,2141443
15,2141389
10,2141670
15,2141529
13,2141348
9,2141644
8,2141554
10,2141661
11,2141712
10,2141672
11,2141765
11,2141740
11,2141713
11,2141787
13,2141814
13,2141835
13,2141864
13,2141842
13,2141866
13,2141878
14,2055226
15,2141358
15,2141357
13,2156561
15,2141503
13,2141349
13,2150077
14,2055212
10,2143820
15,2146809
15,2141434
14,2055234
14,2055237
10,2143835
15,2141488
15,2141489
15,2141520
15,2141505
11,2143901
10,2143863
15,2141528
10,2143872
11,2143904
10,2143843
8,2143911
10,2143825
8,2143937
9,2143942
15,2141370
14,2055233
14,2055231
13,2150076
11,2143895
15,2141382
10,2143830
15,2141459
14,2055238
14,2055241
15,2055252
15,53563
8,2143913
14,2055246
15,2055270
15,2055257
15,2141415
15,2141399
8,2143938
15,2141391
15,2141498
15,2146812
15,2141467
15,2146815
15,2146838
15,2146854
15,2146887
15,2146811
15,2146873
15,2055260
15,2141361
15,2146834
10,2143837
15,2141395
15,2055269
10,2143839
15,2055284
14,2141354
13,2150078
10,2143842
15,2055273
15,2055283
12,2039837
15,2141388
15,2146819
15,2146847
15,2141404
10,2143865
10,2143844
15,2141410
15,2141406
15,2141411
15,2141450
15,2141474
15,2141452
15,2141479
15,2141478
15,2141360
15,2055286
15,2055306
12,2060819
14,2055250
13,2055174
13,2156566
14,2141355
15,2141369
14,2058037
15,2141374
15,2141383
15,2055261
15,2141390
15,2141464
15,2141402
15,2141418
15,2141475
15,2141442
15,2141487
15,2141519
15,2141526
9,2141576
8,2055357
9,2141597
9,2141606
9,2141607
15,2141365
13,2055183
16,2141537
14,2141356
10,2143850
0,2072673
14,2055199
15,2055305
14,2055216
15,2055254
8,2141561
12,2057958
15,2141456
12,2057955
14,2055235
15,2055258
15,2055268
12,2057976
15,2141423
15,2141431
15,2141458
15,2141493
9,2141632
16,2141539
10,2141659
11,2141753
11,2141755
11,2141795
15,2055280
15,2141380
16,2141536
15,2141375
15,2141425
15,2146835
15,2055307
10,2143853
13,2150080
11,2143896
15,2055304
13,2057984
15,2141362
8,2153538
15,2141428
15,2141392
15,2141394
15,2141444
15,2141483
15,2141482
9,2141643
9,2141614
9,2141603
9,2141649
10,2141689
10,2141654
10,2141704
10,2141679
15,2141412
15,2141398
15,2141378
15,2141366
10,2143860
13,2057985
13,2156572
13,2057993
10,2143867
15,2141417
15,2141387
10,3717
15,2141413
13,2150084
13,2150104
10,2143866
15,2146842
15,2146871
15,2141469
11,2143888
15,2141449
11,2143894
15,2141457
15,2141523
15,2141490
15,2141507
15,2141518
15,2141515
13,2058004
13,2058011
14,2058028
14,2058034
14,2058024
13,2060849
9,2066159
12,2092319
13,2058020
13,2060870
15,2141400
11,2143899
12,2039230
15,2141426
13,2060840
23,2040035
7,2141542
15,2146845
15,2141424
15,2141435
15,2141429
15,2141470
15,2141453
15,2141497
15,2141521
15,2141517
10,2141682
9,2141585
9,2141591
13,2060839
12,2057956
12,2057959
13,2060846
12,2057961
15,2141468
10,2143875
10,2143877
15,2055310
8,2153541
11,2068961
15,2141427
15,2055312
15,2141492
11,2143892
15,2141491
15,2055313
21,3742
15,2141473
13,2150092
15,2141510
15,2141485
15,2146877
15,2146846
13,2150105
8,2153565
13,2150087
12,2057960
13,2060823
13,2058010
15,2060917
10,2143882
12,2057968
14,2058022
15,2060924
13,2150088
15,2141454
15,2141439
15,2141506
13,2057987
14,8237
15,2141477
15,2141513
9,2141618
15,2141499
15,2141511
9,2141600
9,2141630
9,2141641
9,2141623
9,2141633
10,2141656
10,2141707
11,2141760
13,2141865
13,2150111
15,2146849
13,2057988
15,2055308
15,2141481
15,2141495
13,2058016
14,2058021
14,2058032
14,2058023
13,2150166
8,2153542
13,2156567
11,2143898
15,2141531
15,2146848
15,2146856
15,2146866
15,2146874
13,2150143
13,2156589
13,2156569
13,2150089
13,2150125
7,2096037
8,2141560
8,2141569
8,2141548
9,2066160
11,2042862
8,2141562
8,2141543
8,2141558
16,2055345
11,2085340
15,2055315
12,19881
13,2150094
15,2146851
8,2141550
9,2141578
8,2141567
8,2141572
9,2141579
9,2141581
9,2141586
10,2141657
11,2141715
11,2141727
11,2141739
11,2141749
11,2141756
8,2141551
11,2055451
12,2057957
15,2055321
8,2055394
8,2141545
9,2141635
13,2150095
16,2055332
8,2141555
12,2057974
12,2057966
16,2055334
9,2055421
12,2057973
8,2055370
7,24925
8,2141553
9,2141583
9,2141574
9,2141640
10,2141660
10,2141667
10,2141669
10,2141680
10,2141697
10,2141662
8,2141547
13,2057978
13,2057980
8,2141556
15,2146862
8,2055409
8,2141565
8,2055412
13,2057991
8,2141563
10,2055430
9,2141580
11,2055445
10,2055432
13,2057992
8,2055373
12,2055465
13,2057998
13,2057994
9,2141605
9,2141592
9,2141608
9,2141611
9,2141627
9,2141631
9,2141622
9,2141637
9,2141638
9,2141642
15,2072589
11,2141798
14,2081598
9,2141575
14,2141888
15,2055316
11,2075140
8,2153552
8,2141570
15,2055322
7,2055354
10,2141683
8,2143912
8,2141571
9,2141634
13,2150097
9,2141646
9,2141602
9,2141645
13,2141852
11,2141732
10,2141665
9,2141647
10,2141703
11,2141738
11,2141761
11,2141772
13,2141827
13,2141873
12,2057962
12,2057963
15,2055327
12,2057969
9,2141588
10,2055429
12,2057970
12,2057971
8,2055377
11,2055437
15,2146882
8,2055401
13,2057983
8,2055406
13,2150098
9,2141590
9,2141626
9,2141596
10,2141673
10,2141664
9,2141628
10,2141677
10,2141678
11,2141736
11,2141733
11,2141771
11,2141780
11,2141781
13,2057986
11,2055453
12,2055464
13,2058009
13,2057996
13,2058013
9,2141594
13,2058019
8,2153652
14,2058026
14,2058030
14,2058035
9,2141595
15,2055317
15,2055329
9,2141639
9,2141598
9,2141629
9,2141612
10,2141676
11,2141767
11,2141745
10,2141708
11,2141757
11,2141775
11,2141782
11,2141788
10,2141681
8,2055358
16,2055351
8,2055368
13,24279
8,2143915
9,2141615
8,2153543
8,2143921
15,2146884
10,2141655
9,2141619
9,2141625
11,2141720
10,2141701
11,2141752
11,2141768
13,2141816
11,2141797
11,2141754
11,2141784
12,2141804
13,2141834
13,2141844
13,2141869
13,2141846
13,2141885
13,2141886
14,2141894
11,2068959
8,2143918
15,2055320
10,2141711
9,2141651
8,2153540
10,2039692
15,2055326
16,2055341
9,2141652
13,2150101
15,2146917
10,2141685
10,2141696
10,2141691
10,2141705
11,2141735
15,2146889
15,2146908
15,2146948
11,2141794
13,2141807
13,2141810
13,2141817
14,2141895
14,2141889
8,2055375
8,2055381
11,2141734
10,2141671
8,2153545
8,2055372
8,2055392
15,2146975
11,2141718
10,2141690
8,2143920
15,2146890
13,2150103
10,2141698
8,2143934
11,2141750
8,2143928
15,2146940
15,2146967
11,2141747
11,2141769
13,2150118
13,2150107
11,2141774
11,2141776
13,2141882
8,2055387
8,2055397
10,2141688
8,2055400
8,2055410
11,2141728
15,2146905
8,2055415
10,2141694
8,2143925
8,2143935
15,2146921
8,2055417
10,2141686
8,2153546
13,2156571
9,2143944
15,2146891
11,2141748
13,2141812
13,2141821
13,2141836
13,2141837
13,2141839
13,2141843
13,2141857
13,2141872
15,2141897
10,2055434
8,2055404
11,2141731
10,2055426
11,2141716
10,2055428
13,2156568
13,2141808
10,2141687
11,2055440
8,2143927
11,2055452
15,2146909
11,2141762
12,2055458
16,2055331
15,2055318
10,2141692
13,2141858
13,2150106
15,2146915
15,2146920
13,2141877
15,2146892
15,2146932
15,2146960
15,2146974
15,2146985
15,2055323
15,2055325
13,2156575
10,2141695
15,2146910
16,2055336
15,2146924
16,2055342
16,2055343
13,2150108
8,2153548
8,2055403
16,2055348
16,2055350
8,2143932
8,2143929
10,2141693
15,2146893
11,2141730
11,2141737
13,2141805
11,2141744
11,2141741
11,2141764
13,2141811
13,2141847
13,2141880
13,2141879
11,2042877
11,2141721
12,2039251
8,2143931
8,2055396
13,2150109
15,2146899
8,2055408
11,2141714
15,2146903
8,2055399
8,2055413
9,2055420
9,2055422
11,2055438
11,2055444
10,2141702
18,2055353
11,2141789
15,2146912
11,2141763
11,2141746
15,2146918
11,2141777
11,2141785
13,2141813
15,2146894
13,2141871
6,2095615
8,2153547
10,2141706
15,2146933
6,2095587
21,8035
11,2055441
8,2153550
11,2055447
11,2141729
10,2141710
8,2143936
11,2055448
9,2143941
11,2141796
15,2146895
15,2146979
11,2141770
13,2141806
8,2153551
13,2150115
13,2150112
13,2141867
13,2150127
13,2141849
13,2141850
16,2055347
12,2055459
12,2055463
11,2141717
10,2141709
8,2055371
15,2146896
14,2081599
9,2066162
12,2057972
18,4840
11,2141766
11,2141783
11,2141725
11,2141778
11,2141779
13,2141815
11,2141793
13,2141823
13,2141829
13,2141832
13,2141831
13,2141841
13,2141848
13,2141853
13,2141883
17,31578
20,31589
12,31618
15,2146923
16,31572
10,51826
10,51828
22,31594
15,2146897
13,2150117
11,2141719
9,2143945
15,2055319
16,2055340
15,2055324
11,2042865
9,2143946
11,2141726
11,2141751
11,2141742
11,2141792
11,2141773
13,2141824
13,2141825
13,2141828
13,2141838
13,2141855
14,2141890
23,28649
10,2039697
16,2055337
9,2143940
16,2055346
8,2055378
13,2150119
9,2143943
8,2055363
11,2141724
17,2055352
8,2055393
8,2055391
8,2153553
8,2055386
8,2055382
11,2141786
15,2146898
15,2146911
13,2141820
13,2141818
15,2146982
13,2141840
13,2141851
13,2141887
10,2141901
8,2055376
8,2153554
11,2141791
8,2055383
13,2150122
15,2146976
8,2055379
13,2141859
15,2146946
13,2156579
8,3211
15,2146900
13,2156576
14,2141891
13,2141862
13,2156583
13,2156573
13,2150133
13,2150151
13,2150164
8,2153563
13,2156595
8,2055398
11,2141799
8,2055405
8,2055402
8,2147033
11,2141801
8,2055411
8,2055419
13,2156578
9,2055423
15,2146916
10,2055433
10,2055435
11,2055439
8,2055364
13,2060847
8,2055389
13,2060837
15,2146930
13,2141830
15,2146965
13,2141856
16,2141899
8,2153556
13,2141875
8,2153555
15,2146973
15,2146901
15,2146902
15,2146950
14,19003
11,2141800
6,5493
9,12669
13,2156574
13,2141845
13,2150123
12,2057975
15,2146947
8,2055374
7,2063415
9,2066163
8,2153557
16,2055339
13,2141863
15,2146978
13,2156586
8,2153573
8,2153561
15,2146904
15,2146925
15,2146927
8,2153564
15,2146943
13,2060851
7,2096039
13,2060861
13,2141833
16,2055349
8,2153559
13,2141876
15,2055328
13,2141809
13,2057981
15,2146906
13,2057990
8,2055365
13,2058003
8,2055380
8,2153558
8,2055369
8,2055395
8,2055384
13,2156580
8,2126306
8,2153560
8,2153571
13,2058014
10,2055424
13,2150121
8,2055360
13,2141870
10,2055425
13,2058015
13,2150124
8,2055414
8,2153566
13,2156581
13,2141884
14,2058027
18,904
15,2146907
15,2146919
8,2153572
8,2153574
15,2146942
15,2146971
13,2156565
14,2058041
16,2055344
8,2153568
13,2060838
13,2060856
15,2072590
9,2143950
9,2143951
15,2141896
13,2156588
13,2156582
9,2143957
15,2146913
15,2146914
15,2146936
15,2146983
13,2150128
16,2055330
16,2141898
13,2156584
16,2141900
11,2144047
7,2063418
9,2143949
15,2146922
9,2077984
9,2143954
17,15690
8,2153570
15,2146963
13,2150129
12,2057977
8,2055418
16,2055333
16,2055335
8,2055390
13,2057989
13,2156587
8,2055366
13,2057979
8,2055367
9,2143952
16,2146990
8,2055385
10,2055431
8,2055388
13,2058018
8,2055416
8,2153575
15,2146926
15,2146938
15,2146952
12,2073978
14,2058033
12,2136404
14,2136405
10,2055436
13,2156590
8,2055407
14,2058039
15,2146928
15,2146931
9,2143948
8,2153576
13,2150131
9,2143955
15,2146980
10,2055427
9,2143956
13,2150136
8,2153583
8,2153595
8,2153605
8,2153607
8,2153628
9,2153653
9,2153660
9,2153665
11,2055446
9,2143947
11,2055456
12,2055457
13,2058012
9,2066164
8,2153577
13,2060844
15,2146929
13,2057982
15,2146951
15,2146961
12,2141902
9,2143961
15,2146981
8,2153606
15,2146988
8,2153580
8,2153634
9,2153701
9,2153670
9,2153714
9,2153702
9,2153717
9,2153721
9,2153655
10,2153746
13,2060880
15,2146935
7,2063419
11,2055442
9,2143953
11,2055443
13,2060873
15,2141904
13,2060853
13,2057997
9,2143960
13,2156594
8,2153578
15,2141905
15,2146953
15,2146964
15,2146934
15,2141920
8,2153586
8,2153588
15,2141921
15,2141918
15,2141935
15,2141903
8,2153602
8,2153603
8,2153617
11,2055449
6,2141964
15,2141908
11,2055454
11,2075127
15,2146949
12,2055460
9,2143958
15,2146955
11,2055450
13,2060868
14,2058029
15,2141930
12,2055461
14,2058040
15,2141906
8,2153579
7,2142020
7,2142008
8,2142040
15,2146966
15,2146968
15,2146989
8,2153590
15,2146937
15,2146939
15,2146956
7,2063430
12,2055462
13,2150132
6,2081678
15,2060911
9,2143971
7,2063435
15,2141907
8,2153581
15,2141933
7,2063439
7,2063444
8,2063474
15,2141927
11,2075126
8,2153604
15,2141932
8,2153633
15,2146941
10,2156597
15,2146954
15,2146959
15,2146984
9,2153681
9,2153679
9,2153691
9,2153693
13,2055521
13,2058001
16,2146991
7,2039320
8,2042927
13,2060859
15,2146987
9,2143962
13,2150170
12,2055466
9,2143978
13,2055530
13,2060848
15,2141909
13,2060877
11,2738
8,2153582
15,2141925
15,2141915
8,2153613
15,2146957
15,2146944
15,2146962
15,2146970
15,2146977
15,2146986
13,2060855
8,2146256
13,2150137
13,2055485
13,2057999
7,2063420
11,2068960
15,2141910
13,2055493
9,2143963
15,2072594
8,2153584
13,2055524
0,2095010
8,2153646
15,2146945
15,2146958
15,2146969
9,2153695
15,2146972
10,2153763
9,2153713
9,2153703
10,2153737
12,2153822
12,2153873
13,2153897
13,2058005
13,2150135
13,2058002
13,2055527
13,2058008
14,2058036
14,2055533
9,2143965
15,2141911
14,2055536
14,2055553
14,2055565
17,28516
8,2146992
8,2147017
8,2147026
8,2147080
8,2147037
8,2147040
8,2147077
9,2147118
9,2147125
9,2147138
10,2147216
10,2147233
10,2147169
10,2147220
6,2055578
6,2055581
6,2141956
6,2141941
6,2055587
7,2096038
13,2055497
13,2060891
8,2146993
13,2060850
8,2146997
9,2048528
9,2066165
15,2141912
8,2153585
13,2058000
15,2072591
15,2141922
12,2055467
6,2141946
8,2147082
7,2141984
6,2141970
7,2141987
7,2141994
7,2141996
7,2142003
7,2142006
13,2058007
15,2141913
7,2063421
6,2141977
12,2055478
15,2072593
13,2058006
14,2058031
9,2143966
8,2147006
13,2055484
13,2055498
8,2142039
15,2060925
14,2055552
13,2055513
15,2060927
6,2141974
7,2141986
8,2147008
8,2147012
8,2146994
8,2147048
8,2147098
9,2147119
10,2147154
13,2055519
6,2055579
14,2055535
14,2055538
16,2141939
14,2055567
6,2055589
14,2055574
8,2153587
15,2141916
9,2143967
6,2055588
6,2055591
8,2146999
13,2058017
13,2060858
8,2146995
9,2077983
15,2141914
21,6549
8,2147060
6,2141948
8,2147038
8,2142027
7,2141993
7,2142007
7,2142016
8,2142041
13,2060862
11,2085341
9,2143964
14,2058025
7,2063422
9,2143968
12,2055468
12,2055476
14,2058038
13,2055496
13,2055487
13,2055495
8,2146996
13,2055507
13,2055515
13,2055516
15,2141917
8,2146998
8,2147001
15,2141924
15,2141928
8,2147071
8,2147085
8,2147096
8,2147106
8,2147044
7,2039331
13,2055528
6,2095024
10,2147171
6,2141947
8,2147105
15,2141919
8,2153589
8,2153639
6,2141944
9,2147139
6,2141975
9,2153676
6,2141978
8,2147056
8,2147061
8,2147075
7,2141999
6,2141981
6,2141982
8,2142031
7,2142012
10,2147152
10,2153730
12,2013185
10,2147173
8,2147000
10,2153734
13,2055525
14,2055545
8,2147002
14,2055554
14,2055549
8,2147062
14,2055571
14,2055572
8,2055597
5,2055577
8,2153591
8,2147099
8,2055615
9,2143970
15,2141923
15,2141934
8,2147108
8,2147114
8,2147039
10,2147172
10,2147192
10,2147209
10,2147237
10,2147155
10,2147294
8,2153592
15,28095
8,2055619
8,2147003
15,2141937
8,2055631
8,2147025
15,2141926
8,2156599
8,2055630
9,2143972
14,2058042
8,2147047
20,10093
9,2095774
6,2141971
7,2141992
6,2141967
8,2142036
8,2147076
8,2147089
8,2147102
8,2147112
9,2147130
9,2147136
9,2147137
10,2147163
10,2147157
9,2066166
13,2060876
7,2063423
13,2060872
9,2143969
8,2153593
9,2143973
15,2141929
8,2153608
8,2147004
8,2147010
8,2147020
8,2147024
8,2147028
8,2147036
8,2147051
8,2147072
8,2147101
9,2147133
10,2147223
10,2147274
10,2147284
10,2147298
10,2147254
10,2147162
10,2147231
7,2083780
7,2063427
9,2143974
12,2055469
10,2147158
6,2141952
14,2060899
13,2060895
15,2141931
6,2141961
8,2147016
7,2142001
8,2147027
8,2147005
8,2147011
6,2141969
7,2142002
7,2142000
9,2147134
10,2147194
8,2142023
10,2147207
10,2147213
10,2147232
10,2147234
10,2147241
10,2147148
8,2156601
11,2075133
12,2055475
12,2055472
1,3514
8,2147007
8,2147023
8,2153594
9,2143975
15,2141936
9,2143976
9,2143980
8,2156603
8,2153598
8,2147053
8,2147059
9,2147129
8,2147110
8,2147113
8,2153614
8,2153612
8,2153645
9,2147121
9,2147122
10,2147143
10,2147159
10,2147249
10,2147282
8,2142038
6,2141958
15,2060920
13,2150138
13,2055504
7,2142018
13,2055492
15,2060937
8,2153596
16,2141938
8,2156602
8,2147009
6,2141972
8,2147021
8,2147107
8,2142032
8,2147111
10,2147188
8,2147041
8,2147054
10,2147142
8,2147055
8,2147067
10,2147176
10,2147197
10,2147218
10,2147168
10,2147206
15,2060933
10,2139226
10,2139280
10,2139229
10,2139274
10,2139302
10,2147170
9,2143977
9,2143979
13,2060863
8,2147031
15,2060941
13,2055501
8,2147013
8,2147043
8,2147052
8,2147069
